Document Date,Document Number,Type,Is Credit,Brakes Code,Product / Ingredient,Qty Case,Unit Price,Net Value,Category,Subcategory,PO,Source
2026-02-21,9335341463,INVOICE,No,151770,Sysco Classic Green Beans X Fine 1x2.5kg,2,4.53,9.06,Other food,Other food,EC26479301,Invoice CSV
2026-02-21,9335341463,INVOICE,No,33585,Sysco Classic Paprika Pepper  1x480g,2,4.67,9.34,Other food,Other food,EC26479301,Invoice CSV
2026-02-21,9335341463,INVOICE,No,134289,Sysco Classic Smoked Paprika  1x450g,2,4.38,8.76,Other food,Other food,EC26479301,Invoice CSV
2026-02-21,9335341463,INVOICE,No,131420,Sysco Classic Sumac               1x500g,1,12.3,12.3,Other food,Other food,EC26479301,Invoice CSV
2026-02-21,9335341463,INVOICE,No,134323,Sysco Classic Vegan Mayonnaise  1x5L,1,13.67,13.67,Other food,Other food,EC26479301,Invoice CSV
2026-02-21,9335341463,INVOICE,No,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,1,16.05,16.05,Other food,Other food,EC26479301,Invoice CSV
2026-02-21,9335341463,INVOICE,No,100222,Sysco Plain Flour                1x16kg,1,11.09,11.09,Other food,Other food,EC26479301,Invoice CSV
2026-02-21,9335341463,INVOICE,No,521851,Yamas Halloumi     10x250g,1,27.57,27.57,Other food,Other food,EC26479301,Invoice CSV
2026-02-24,9335342509,INVOICE,No,150423,5 Bean Salad in Water             1x800g,6,1.43,8.58,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,136997,Beyond Meat Beyond Mince   1x4kg,1,36.99,36.99,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,127622,Beyond Meat Vegan Burger   1x40,1,54.99,54.99,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,11127,Brake Unsalted Butter            40x250g,1,62.49,62.49,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,3840,Brake Whole Spinach Portion      1x2.5kg,2,3.33,6.66,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,33385,Diced Mango                        1x1kg,2,3.14,6.28,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,85788,El Paso Taco Shells              10x260g,1,22.74,22.74,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,149906,Elda Ricotta Cheese 1x1.5kg,2,11.44,22.88,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,5010628,Global Hacienda Avocado Slices    1x500g,3,3.38,10.14,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,71250,Goats Cheese Log                   1x1kg,2,13.67,27.34,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,100535,House Recipe Pure Maple Syrup  1x620g,2,11.8,23.6,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,136145,Ice Club Ice Cubes               5x1.8kg,1,3.95,3.95,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,4300,LaBo Naan Bread                 24x100g,2,7.38,14.76,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,119105,Mango Pulp                        1x850g,6,2.73,16.38,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,119648,Market Mix Olives (whole)   1x1kg,2,8.99,17.98,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,117855,Mini Fresh Goats Cheese Log       6x125g,1,11.87,11.87,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,101767,Mission 12in Wheatbran Tortillas  1x4x18,1,27.78,27.78,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,5020275,Pip & Nut Smooth Peanut Butter 1x1kg,1,6.04,6.04,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,111313,Roasted Red Peppers              1x2.5kg,2,6.4,12.8,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,22053,Sysco Classc Mozz Shredded Cheese  1x2kg,2,9.24,18.48,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,5002322,Sysco Classic Extr Virgn OliveOil 1x2ltr,1,9.21,9.21,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,71268,Sysco Classic Mat White Ched Grate 1x1kg,2,6.69,13.38,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,2,16.05,32.1,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342509,INVOICE,No,10513,Sysco Ess Blue Centerfeed 1ply 250m  1x6,1,15.11,15.11,Other food,Other food,EC26507700,Invoice CSV
2026-02-24,9335342508,INVOICE,No,4301,Sysco Ess Puff Pastry Square 13cm  1x96,1,21.66,21.66,Other food,Other food,EC26539134,Invoice CSV
2026-02-24,9335342509,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,6,5.34,32.04,Other food,Other food,EC26507700,Invoice CSV
2026-02-26,9335344352,INVOICE,No,136769,Beechdean Clotted Cream Ice Cream 1x5ltr,2,15.47,30.94,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,130608,Brakes Berries Cocont & Seed Toppr 1x1kg,2,8.92,17.84,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,34031,Brakes Demerara Sugar Stick       1x1000,1,9.28,9.28,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,21512,Clr Sack Ref H/Duty 18x29x38(PC202)1x200,1,23.68,23.68,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,33385,Diced Mango                        1x1kg,3,3.14,9.42,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,5010628,Global Hacienda Avocado Slices    1x500g,6,3.38,20.28,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,125072,Judes Vegan Coconut Ice Cream     1x4ltr,1,25.91,25.91,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,149958,Kuhne Pickld Dill Gherkn Slices 1x2.45kg,2,10,20,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,110930,Paneer Cheese                      900g,12,6.28,75.36,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,110079,Snack Essent Salted Cashews        1x1kg,1,14.82,14.82,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,6437,Sysco Classic Chop Toms in Juice   2.5kg,6,2.99,17.94,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,4762,Sysco Classic Cut Beans            2.5kg,2,2.97,5.94,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,111263,Sysco Classic Tortilla Wraps 8in    12x8,2,11.73,23.46,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,350101,Tate & Lyle Icing Sugar            1x3kg,1,5.39,5.39,Other food,Other food,EC26539326,Invoice CSV
2026-02-26,9335344352,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,12,5.34,64.08,Other food,Other food,EC26539326,Invoice CSV
2026-03-07,9335351064,INVOICE,No,127121,Coconut Milk CASE               12x400ml,1,15.74,15.74,Other food,Other food,EC26589563,Invoice CSV
2026-03-07,9335351064,INVOICE,No,131778,McCain OC Hash Browns              1x1kg,10,2.99,29.9,Other food,Other food,EC26589563,Invoice CSV
2026-03-07,9335351064,INVOICE,No,125144,PY Kentucky Mop Head 16oz 1 x 1,10,1.5,15,Other food,Other food,EC26589563,Invoice CSV
2026-03-07,9335351064,INVOICE,No,110930,Paneer Cheese                      900g,12,6.28,75.36,Other food,Other food,EC26589563,Invoice CSV
2026-03-07,9335351064,INVOICE,No,125141,Plastic Kentucky Holder Green CE     1x1,4,1.58,6.32,Other food,Other food,EC26589563,Invoice CSV
2026-03-07,9335351064,INVOICE,No,111313,Roasted Red Peppers              1x2.5kg,6,6.4,38.4,Other food,Other food,EC26589563,Invoice CSV
2026-03-07,9335351064,INVOICE,No,6437,Sysco Classic Chop Toms in Juice   2.5kg,2,2.99,5.98,Other food,Other food,EC26589563,Invoice CSV
2026-03-07,9335351064,INVOICE,No,152151,Sysco Classic Sweetcorn in Water 12x340g,2,11.3,22.6,Other food,Other food,EC26589563,Invoice CSV
2026-03-07,9335351064,INVOICE,No,4599,Sysco Essential Garden Peas      1x2.5kg,2,3.97,7.94,Other food,Other food,EC26589563,Invoice CSV
2026-03-07,9335351064,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,10,5.34,53.4,Other food,Other food,EC26589563,Invoice CSV
2026-03-12,9335354216,INVOICE,No,134490,Butlers of Lanc Cheese Selection    650g,3,12.38,37.14,Other food,Other food,EC26733841,Invoice CSV
2026-03-12,9335354216,INVOICE,No,149914,Granarolo Grtd Italian Hrd Chse 1x500g,1,10.29,10.29,Other food,Other food,EC26733841,Invoice CSV
2026-03-12,9335354216,INVOICE,No,130709,Halloumi                          6x750g,1,46.36,46.36,Other food,Other food,EC26733841,Invoice CSV
2026-03-12,9335354216,INVOICE,No,85753,KTC Vegetable Cooking Oil        1x20ltr,2,31.46,62.92,Other food,Other food,EC26733841,Invoice CSV
2026-03-12,9335354216,INVOICE,No,4300,LaBo Naan Bread                 24x100g,2,7.38,14.76,Other food,Other food,EC26733841,Invoice CSV
2026-03-12,9335354216,INVOICE,No,591137,Nocellara Olives Whole OC 119646   1x1kg,1,11.8,11.8,Other food,Other food,EC26733841,Invoice CSV
2026-03-12,9335354216,INVOICE,No,27544,Sysco Classc Grt Mild White Cheddr 1x1kg,5,6.89,34.45,Other food,Other food,EC26733841,Invoice CSV
2026-03-12,9335354216,INVOICE,No,118225,Sysco Classic Black Turtle Beans 1x2.5kg,2,2.94,5.88,Other food,Other food,EC26733841,Invoice CSV
2026-03-12,9335354216,INVOICE,No,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,1,16.05,16.05,Other food,Other food,EC26733841,Invoice CSV
2026-03-12,9335354216,INVOICE,No,4599,Sysco Essential Garden Peas      1x2.5kg,1,3.97,3.97,Other food,Other food,EC26733841,Invoice CSV
2026-03-12,9335354216,INVOICE,No,10515,SyscoCls 2Ply BlueCentrfd 300sht120m 1x6,2,10.19,20.38,Other food,Other food,EC26733841,Invoice CSV
2026-03-12,9335354216,INVOICE,No,86874,Vanilla Essence                  1x500ml,2,5.54,11.08,Other food,Other food,EC26733841,Invoice CSV
2026-03-17,9335357211,INVOICE,No,136997,Beyond Meat Beyond Mince   1x4kg,4,36.99,147.96,Other food,Other food,EC26812200,Invoice CSV
2026-03-17,9335357211,INVOICE,No,33385,Diced Mango                        1x1kg,2,3.14,6.28,Other food,Other food,EC26812200,Invoice CSV
2026-03-17,9335357211,INVOICE,No,4300,LaBo Naan Bread                 24x100g,4,7.38,29.52,Other food,Other food,EC26812200,Invoice CSV
2026-03-17,9335357211,INVOICE,No,149599,Lion Dijon Mustard              1x2.27lt,1,13.38,13.38,Other food,Other food,EC26812200,Invoice CSV
2026-03-17,9335357211,INVOICE,No,119105,Mango Pulp                        1x850g,12,2.73,32.76,Other food,Other food,EC26812200,Invoice CSV
2026-03-17,9335357211,INVOICE,No,149957,Meadowland Double 1x1ltr,6,2.99,17.94,Other food,Other food,EC26812200,Invoice CSV
2026-03-17,9335357211,INVOICE,No,110930,Paneer Cheese                      900g,15,6.28,94.2,Other food,Other food,EC26812200,Invoice CSV
2026-03-17,9335357211,INVOICE,No,526841,Set Soured Cream                   1x1kg,2,4.62,9.24,Other food,Other food,EC26812200,Invoice CSV
2026-03-17,9335357211,INVOICE,No,118225,Sysco Classic Black Turtle Beans 1x2.5kg,6,2.94,17.64,Other food,Other food,EC26812200,Invoice CSV
2026-03-17,9335357211,INVOICE,No,6437,Sysco Classic Chop Toms in Juice   2.5kg,6,2.99,17.94,Other food,Other food,EC26812200,Invoice CSV
2026-03-17,9335357211,INVOICE,No,5946,Sysco Classic Cornflour         1x3.5kg,2,7.87,15.74,Other food,Other food,EC26812200,Invoice CSV
2026-03-17,9335357211,INVOICE,No,591902,The Tofoo Co. Lightly Spice Pieces 2x1kg,4,22.89,91.56,Other food,Other food,EC26812200,Invoice CSV
2026-03-17,9335357211,INVOICE,No,148838,Valdigrano Lasagne               12x500g,1,14.18,14.18,Other food,Other food,EC26812200,Invoice CSV
2026-03-19,9335359153,INVOICE,No,5003095,BlueDragon Extr Firm Silken Tofu 12x308g,1,23.32,23.32,Other food,Other food,EC26880659,Invoice CSV
2026-03-19,9335359153,INVOICE,No,33829,Brake 12in Thin & Crispy Pizza Base 1x18,2,18.06,36.12,Other food,Other food,EC26880659,Invoice CSV
2026-03-19,9335359153,INVOICE,No,16804,Brakes Easy Cook Long Grain Rice   1x5kg,2,12.59,25.18,Other food,Other food,EC26880659,Invoice CSV
2026-03-19,9335359153,INVOICE,No,35379,Brakes Tortilla Chips            14x475g,1,32.25,32.25,Other food,Other food,EC26880659,Invoice CSV
2026-03-19,9335359153,INVOICE,No,115400,Kelloggs Coco Pops Bag Pak        4x500g,1,14.32,14.32,Other food,Other food,EC26880659,Invoice CSV
2026-03-19,9335359153,INVOICE,No,119648,Market Mix Olives (whole)   1x1kg,1,8.99,8.99,Other food,Other food,EC26880659,Invoice CSV
2026-03-19,9335359153,INVOICE,No,131778,McCain OC Hash Browns              1x1kg,15,2.99,44.85,Other food,Other food,EC26880659,Invoice CSV
2026-03-19,9335359153,INVOICE,No,5552,Solid Pack Apples    1x2.6kg(KC3),3,6.4,19.2,Other food,Other food,EC26880659,Invoice CSV
2026-03-19,9335359153,INVOICE,No,33348,Sysco Essential Thick Cut Chip  4x2.27kg,3,11.44,34.32,Other food,Other food,EC26880659,Invoice CSV
2026-03-19,9335359154,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,20,5.34,106.8,Other food,Other food,,Invoice CSV
2026-03-19,9335359153,INVOICE,No,78252,Wholesome Farm Butter Portions  6x100,1,36.29,36.29,Other food,Other food,EC26880659,Invoice CSV
2026-03-19,9335359153,INVOICE,No,75805,Wholesome Farms HF Greek Style Yog 1x5kg,2,21.31,42.62,Other food,Other food,EC26880659,Invoice CSV
2026-03-20,5509062621,CREDIT,Yes,131778,McCain OC Hash Browns              1x1kg,1,2.99,-2.99,Other food,Other food,,Credit PDF
2026-03-20,7335012363,CREDIT,Yes,591902,The Tofoo Co. Lightly Spice Pieces 2x1kg,4,22.89,-91.56,Other food,Other food,,Credit PDF
2026-03-21,9335360951,INVOICE,No,563,Brakes Haricot Beans               1x3kg,4,13.82,55.28,Other food,Other food,EC26921281,Invoice CSV
2026-03-21,9335360951,INVOICE,No,149763,DWBH Donut Queen V                  1x24,5,13.99,69.95,Other food,Other food,EC26921281,Invoice CSV
2026-03-21,9335360951,INVOICE,No,33385,Diced Mango                        1x1kg,3,3.14,9.42,Other food,Other food,EC26921281,Invoice CSV
2026-03-21,9335360951,INVOICE,No,186678,Donut the Golden Fry              1x12,1,6.75,6.75,Other food,Other food,EC26921281,Invoice CSV
2026-03-21,9335360951,INVOICE,No,85753,KTC Vegetable Cooking Oil        1x20ltr,1,31.46,31.46,Other food,Other food,EC26921281,Invoice CSV
2026-03-21,9335360951,INVOICE,No,112159,Kerrymaid Double             1 x 1 litre,6,2.99,17.94,Other food,Other food,EC26921281,Invoice CSV
2026-03-21,9335360951,INVOICE,No,22053,Sysco Classc Mozz Shredded Cheese  1x2kg,3,9.24,27.72,Other food,Other food,EC26921281,Invoice CSV
2026-03-21,9335360951,INVOICE,No,33581,Sysco Classic Ground Cinnamon   1x450g,1,5.9,5.9,Other food,Other food,EC26921281,Invoice CSV
2026-03-21,9335360951,INVOICE,No,71268,Sysco Classic Mat White Ched Grate 1x1kg,5,6.69,33.45,Other food,Other food,EC26921281,Invoice CSV
2026-03-22,5509066283,CREDIT,Yes,22053,Sysco Classc Mozz Shredded Cheese  1x2kg,3,9.24,-27.72,Other food,Other food,,Credit PDF
2026-03-26,9335364151,INVOICE,No,136997,Beyond Meat Beyond Mince   1x4kg,1,36.99,36.99,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,33386,Blackberries                       1x1kg,6,5.27,31.62,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,11127,Brake Unsalted Butter            40x250g,1,62.49,62.49,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,3840,Brake Whole Spinach Portion      1x2.5kg,2,3.33,6.66,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,130608,Brakes Berries Cocont & Seed Toppr 1x1kg,1,8.92,8.92,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,268,Brakes Seedless Raisins            1x3kg,1,16.98,16.98,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,104628,British Cheese Board      1x840g,1,17.56,17.56,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,127121,Coconut Milk CASE               12x400ml,2,15.74,31.48,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,10230,Cucumber Single BB                1xEach,6,0.79,4.74,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,33385,Diced Mango                        1x1kg,1,3.14,3.14,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,149906,Elda Ricotta Cheese 1x1.5kg,2,11.44,22.88,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,5010628,Global Hacienda Avocado Slices    1x500g,4,3.38,13.52,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,71250,Goats Cheese Log                   1x1kg,2,13.67,27.34,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,149914,Granarolo Grtd Italian Hrd Chse 1x500g,1,10.29,10.29,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,71035,Halloumi Cheese                   4x250g,1,9.9,9.9,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,119648,Market Mix Olives (whole)   1x1kg,2,8.99,17.98,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,131778,McCain OC Hash Browns              1x1kg,6,2.99,17.94,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,149957,Meadowland Double 1x1ltr,4,2.99,11.96,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,117855,Mini Fresh Goats Cheese Log       6x125g,1,11.87,11.87,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,101767,Mission 12in Wheatbran Tortillas  1x4x18,1,27.78,27.78,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,5011992,Olympus FETA PDO Cheese           1x900g,2,9.5,19,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,110930,Paneer Cheese                      900g,6,6.28,37.68,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,134280,Riso Gallo Arborio Risotto Rice   1x1kg,1,4.6,4.6,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,74046,Sysco Classc Grtd Mild Whte Cheddr 5x1kg,1,34.09,34.09,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,22053,Sysco Classc Mozz Shredded Cheese  1x2kg,1,9.24,9.24,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,6437,Sysco Classic Chop Toms in Juice   2.5kg,6,2.99,17.94,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,5946,Sysco Classic Cornflour         1x3.5kg,1,7.87,7.87,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,149944,Sysco Classic Cous Cous            1x1kg,2,3.38,6.76,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,146186,Sysco Classic Straight Macaroni 5kg,1,7.77,7.77,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,152151,Sysco Classic Sweetcorn in Water 12x340g,1,11.3,11.3,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,28326,Sysco Classic Tomato Paste 1x800g (KC1),6,1.98,11.88,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,134323,Sysco Classic Vegan Mayonnaise  1x5L,1,13.67,13.67,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,129927,Sysco ClassicOlive Pomace Oil Blend 5ltr,1,16.05,16.05,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,4599,Sysco Essential Garden Peas      1x2.5kg,1,3.97,3.97,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,350157,Sysco Squeezy Clear Honey 1x680g,3,3.59,10.77,Other food,Other food,EC26954921,Invoice CSV
2026-03-26,9335364151,INVOICE,No,135327,Tofoo Co Organic Naked Tofu        1x1kg,6,5.34,32.04,Other food,Other food,EC26954921,Invoice CSV
